occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry
UNIPD_bee_RL_11505,CappellariA_Italy_2023,Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,Senecio inaequidens,2019,8,20,20/08/2019,,Italy,45.868023,12.009987,50,provided,4477253.80669139|2530467.91285664
MS_bees_IT_RL_1727,SelisM_Italy_2023,Marco Selis,Heriades rubicola,F,1,,2020,6,18,18.VI.2020,,Italy,42.123561,12.114253,500,provided,4496420.3611787|2115730.93963804
PR_Megachilidae_RL_37820,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2020,6,18,20200618,2020,Italy,42.12356,12.11425,,provided,4496420.11522896|2115730.82201032
GBIF_bees_SZ_RL_229239,GBIF_Switzerlands_2023,Christophe Praz,Heriades rubicola,F,1,,2020,9,1,20200901,,Italy,45.8398,8.88658,3535,provided,4234390.94329198|2525873.45081119
MS_bees_IT_RL_1726,SelisM_Italy_2023,Marco Selis,Heriades rubicola,M,1,,2021,5,30,30.V.2021,,Italy,44.4747,11.1797,500,provided,4415046.41539816|2374508.70926806
PR_Megachilidae_RL_37825,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2021,5,30,20210530,2021,Italy,44.4747,11.1797,,provided,4415046.41539816|2374508.70926806
UNIPD_bee_RL_11474,CappellariA_Italy_2023,Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2021,7,26,2021/07/26;2021/07/27,2021,Italy,45.44118275,10.51254192,50,provided,4361161.37042654|2481122.82006827
UNIPD_bee_RL_11475,CappellariA_Italy_2023,Andree Cappellari & Lorenzo Marini,Heriades rubicola,,2,,2021,7,29,2021/07/29;2021/07/31,2021,Italy,45.76531648,11.71555444,50,provided,4454621.64856013|2518497.28904172
UNIPD_bee_RL_11480,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,2,,2022,5,31,31/05/2022,,Italy,45.400674,11.830003,50,provided,4464484.23378839|2478249.95084359
UNIPD_bee_RL_11484,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,5,31,31/05/2022,,Italy,45.365387,11.8325,50,provided,4464771.84772562|2474339.93975346
UNIPD_bee_RL_11491,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,3,,2022,6,1,01/06/2022,,Italy,45.43246639,11.83820212,50,provided,4465043.88145473|2481792.95143013
UNIPD_bee_RL_11477,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,6,6,06/06/2022,,Italy,45.43059,11.88274,50,provided,4468538.11356079|2481671.84951716
UNIPD_bee_RL_11489,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,6,6,06/06/2022,,Italy,45.42505212,11.94745267,50,provided,4473623.26397829|2481187.69816886
UNIPD_bee_RL_11495,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,6,6,06/06/2022,,Italy,45.44919022,11.8932915,50,provided,4469314.69431283|2483756.3781062
UNIPD_bee_RL_11481,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,2,,2022,7,11,11/07/2022,,Italy,45.399891,11.830211,50,provided,4464502.57520246|2478163.48224333
UNIPD_bee_RL_11488,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,7,11,11/07/2022,,Italy,45.387714,11.854971,50,provided,4466475.59387913|2476860.50116973
UNIPD_bee_RL_11476,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,7,13,13/07/2022,,Italy,45.42808,11.877001,50,provided,4468095.19155891|2481382.04207224
UNIPD_bee_RL_11478,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,3,,2022,7,13,13/07/2022,,Italy,45.43059,11.88274,50,provided,4468538.11356079|2481671.84951716
UNIPD_bee_RL_11479,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,7,13,13/07/2022,,Italy,45.42368,11.879179,50,provided,4468277.58809897|2480898.18709595
UNIPD_bee_RL_11485,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,7,13,13/07/2022,,Italy,45.430278,11.84073,50,provided,4465247.65033139|2481555.04569255
UNIPD_bee_RL_11492,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,7,13,13/07/2022,,Italy,45.43246639,11.83820212,50,provided,4465043.88145473|2481792.95143013
PR_Megachilidae_RL_37810,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,2,,2022,7,23,20220723,2022,Italy,41.8623,12.52483,,provided,4531372.26341298|2087875.95240268
SURMZ_bees_RL_4134,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,M,2,,2022,7,23,20220723,,Italy,41.862302,12.524831,100,provided,4531372.3398253|2087876.17641414
UNIPD_bee_RL_11486,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,2,,2022,7,5,05/07/2022,,Italy,45.42888,11.92346,50,provided,4471732.95296493|2481563.57189334
UNIPD_bee_RL_11487,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,7,5,05/07/2022,,Italy,45.4349,11.91758,50,provided,4471255.86819969|2482219.58349745
UNIPD_bee_RL_11494,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,7,5,05/07/2022,,Italy,45.450966,11.899523,50,provided,4469797.93430207|2483965.80732628
UNIPD_bee_RL_11496,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,7,5,05/07/2022,,Italy,45.44919022,11.8932915,50,provided,4469314.69431283|2483756.3781062
UNIPD_bee_RL_11482,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,8,11,11/08/2022,,Italy,45.39173196,11.89907344,50,provided,4469922.63054383|2477393.30234807
UNIPD_bee_RL_11483,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,8,11,11/08/2022,,Italy,45.37220917,11.87415577,50,provided,4468021.08130978|2475177.99651463
UNIPD_bee_RL_11493,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,8,11,11/08/2022,,Italy,45.35971313,11.88841429,50,provided,4469172.86385296|2473819.90596751
UNIPD_bee_RL_11490,CappellariA_Italy_2023,Costanza Geppert & Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,,2022,8,16,16/08/2022,,Italy,45.441305,11.841276,50,provided,4465261.56070017|2482779.50141491
ADD_BDT_204,ADD_PULSE_2024,Thomas James Wood,Heriades rubicola,F,1,,2023,8,12,,,Italy,46.116765,9.371768,,provided,4272379.57478209|2556177.17554019
AM_Osmiini_RL_3329,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1996,6,21,21/06/1996,,Italy,40.72592,8.555687,,not_provided,4198422.45624141|1959845.52160699
AM_Osmiini_RL_3326,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2000,6,29,29/06/2000,,Italy,39.87881,9.541245,,not_provided,4281544.87124063|1865202.49874656
AM_Osmiini_RL_3327,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2000,6,29,29.6.2000,,Italy,39.87881,9.541245,,not_provided,4281544.87124063|1865202.49874656
AM_Osmiini_RL_3325,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2000,7,1,01/07/2000,,Italy,39.95605,9.196629,,not_provided,4251989.6154764|1873978.60491751
AM_Osmiini_RL_3328,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,2,,2000,7,4,04/07/2000,,Italy,40.92357,9.496452,,not_provided,4278395.48793068|1980669.23627194
AM_Osmiini_RL_3330,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,4,,2000,7,4,04/07/2000,,Italy,40.92357,9.496443,,not_provided,4278394.72646558|1980669.24133199
AM_Osmiini_RL_3331,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,2,,2000,7,4,04/07/2000,,Italy,40.92357,9.496443,,not_provided,4278394.72646558|1980669.24133199
AM_Osmiini_RL_3123,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2013,5,29,29/05/2013,,Italy,40.56916,9.77603,,not_provided,4301943.53648926|1941380.11661108
AM_Osmiini_RL_3120,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,3,,2017,7,3,03/07/2017,,Italy,40.6099,9.751278,,provided,4299851.09624612|1945889.24985755
AM_Osmiini_RL_3122,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,7,,2017,7,3,03/07/2017,,Italy,40.395,9.619,,provided,4288493.99815644|1922187.4973897
AM_Osmiini_RL_3333,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1971,9,25,20-25.9.1971,1971,Italy,37.58337,12.82522,,not_provided,4572397.25071604|1616542.50101243
AM_Osmiini_RL_3334,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2002,5,29,27.-29.5.2002,2002,Italy,37.35182,14.43205,,not_provided,4716550.23318091|1597835.85257412
AM_Osmiini_RL_14051,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2002,5,30,30.5.2002,,Italy,37.53366,13.57586,,not_provided,4639371.64455139|1613858.93117859
AM_Osmiini_RL_3340,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,2,,2002,5,30,30.5.2002,,Italy,37.53366,13.57586,,not_provided,4639371.64455139|1613858.93117859
AM_Osmiini_RL_14049,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2002,6,1,1.5.-1.6.2002,2002,Italy,37.6328,13.63863,,not_provided,4644491.42263882|1625033.03492785
AM_Osmiini_RL_3336,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,4,,2002,6,1,1.5.-1.6.2002,2002,Italy,37.6328,13.63863,,not_provided,4644491.42263882|1625033.03492785
AM_Osmiini_RL_14048,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,6,,2002,6,12,9.-12.6.2002,2002,Italy,38.02767,13.16374,,not_provided,4600687.33369176|1666640.26130988
AM_Osmiini_RL_3335,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,2002,6,12,9.-12.6.2002,2002,Italy,38.02767,13.16374,,not_provided,4600687.33369176|1666640.26130988
AM_Osmiini_RL_3337,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2002,6,15,15.6.2002,,Italy,37.92073,13.98449,,not_provided,4673730.11756855|1658253.68818164
AM_Osmiini_RL_3339,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2002,6,22,18.-22.6.2002,2002,Italy,36.92694,14.7254,,not_provided,4745262.60750648|1552685.86529616
AM_Osmiini_RL_14050,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,5,,2002,6,5,3.-5.6.2002,2002,Italy,37.92331,13.93902,,not_provided,4669695.72389286|1658329.49387237
AM_Osmiini_RL_3338,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,4,,2002,6,5,3.-5.6.2002,2002,Italy,37.92331,13.93902,,not_provided,4669695.72389286|1658329.49387237
AM_Osmiini_RL_3351,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2002,6,5,3.-5.6.2002,2002,Italy,37.92331,13.93902,,not_provided,4669695.72389286|1658329.49387237
PR_Megachilidae_RL_37695,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2006,7,18,20060718,2006,Italy,38.39059,14.96898,,provided,4757731.62865928|1715061.70953535
SURMZ_bees_RL_4146,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,F,1,,2006,7,18,20060718;20060628,2006,Italy,38.390589,14.9689855,100,provided,4757732.11776102|1715061.63086548
AM_Osmiini_RL_3350,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,2012,6,21,21.06.2012,,Italy,37.75099,14.99341,,not_provided,4764011.99091782|1644813.7887482
AM_Osmiini_RL_3359,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1985,8,25,25/08/1985,,Montenegro,42.16282,18.99925,,not_provided,5065293.26885515|2162100.0909508
AM_Osmiini_RL_3130,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2008,6,19,19.6.2008,,Montenegro,42.28382,18.87446,,not_provided,5053560.08629962|2174202.02719099
AM_Osmiini_RL_14053,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,2,,2008,6,22,22.6.2008,,Montenegro,41.94414,19.19738,,not_provided,5084329.82811878|2140007.06099107
AM_Osmiini_RL_3131,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,6,,2008,6,22,22.6.2008,,Montenegro,41.94414,19.19738,,not_provided,5084329.82811878|2140007.06099107
AM_Osmiini_RL_3360,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,2,,2008,6,22,22.6.2008,,Montenegro,41.94414,19.19738,,not_provided,5084329.82811878|2140007.06099107
IB_bees_ES_RL_62720,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,5,,1985,9,13,13-09-1985;13-06-1985,1985,Portugal,38.65,-9.2,1000,provided,2658589.81139931|1940289.68500083
IB_bees_ES_RL_88472,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,,1985,9,13,13-09-1985;13-06-1985,1985,Portugal,38.65,-9.2,1000,provided,2658589.81139931|1940289.68500083
PR_Megachilidae_RL_37707,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,5,,1985,9,13,19850913,1985,Portugal,38.65,-9.2,,provided,2658589.81139931|1940289.68500083
PR_Megachilidae_RL_37708,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,1985,9,13,19850913,1985,Portugal,38.65,-9.2,,provided,2658589.81139931|1940289.68500083
PR_Megachilidae_RL_37709,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,5,,1985,9,13,19850913,1985,Portugal,38.65,-9.2,,provided,2658589.81139931|1940289.68500083
PR_Megachilidae_RL_37710,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,1985,9,13,19850913,1985,Portugal,38.65,-9.2,,provided,2658589.81139931|1940289.68500083
ULB_RL_1214489,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,6,,1985,,,19850000,,Portugal,38.65,-9.2,,provided,2658589.81139931|1940289.68500083
IB_bees_ES_RL_62735,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,,1,,1989,12,31,31/12/1989,,Portugal,37.24,-8.044,1000,provided,2723709.18558554|1763279.90614085
IB_bees_ES_RL_62736,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,,1,,1989,12,31,31/12/1989,,Portugal,38.88,-7.17,1000,provided,2835922.83659884|1923085.18873391
IB_bees_ES_RL_62737,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,,1,,1989,12,31,31/12/1989,,Portugal,41.11,-7.56,1000,provided,2854695.01446515|2172470.20675246
IB_bees_ES_RL_62738,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,,1,,1989,12,31,31/12/1989,,Portugal,40.63,-8.66,1000,provided,2752925.62132756|2142633.64409499
IB_bees_ES_RL_62739,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,,1,,1989,12,31,31/12/1989,,Portugal,40.2,-8.41,1000,provided,2762927.71743649|2090946.72157648
IB_bees_ES_RL_62740,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,,1,,1989,12,31,31/12/1989,,Portugal,41.27,-8.08,1000,provided,2816091.14316345|2200071.16138635
PR_Megachilidae_RL_37667,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,37.24,-8.044,,provided,2723709.18558554|1763279.90614085
PR_Megachilidae_RL_37668,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,37.24,-8.044,,provided,2723709.18558554|1763279.90614085
PR_Megachilidae_RL_37713,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,38.88,-7.17,,provided,2835922.83659884|1923085.18873391
PR_Megachilidae_RL_37714,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,38.88,-7.17,,provided,2835922.83659884|1923085.18873391
PR_Megachilidae_RL_37788,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,40.2,-8.41,,provided,2762927.71743649|2090946.72157648
PR_Megachilidae_RL_37789,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,40.2,-8.41,,provided,2762927.71743649|2090946.72157648
PR_Megachilidae_RL_37790,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,40.63,-8.66,,provided,2752925.62132756|2142633.64409499
PR_Megachilidae_RL_37791,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,40.63,-8.66,,provided,2752925.62132756|2142633.64409499
PR_Megachilidae_RL_37793,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,41.11,-7.56,,provided,2854695.01446515|2172470.20675246
PR_Megachilidae_RL_37794,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,41.11,-7.56,,provided,2854695.01446515|2172470.20675246
PR_Megachilidae_RL_37795,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,41.27,-8.08,,provided,2816091.14316345|2200071.16138635
PR_Megachilidae_RL_37796,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,,1,,1989,12,31,19891231,1989,Portugal,41.27,-8.08,,provided,2816091.14316345|2200071.16138635
ULB_RL_1214477,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,1989,,,19890000,,Portugal,37.24,-8.044,,provided,2723709.18558554|1763279.90614085
ULB_RL_1214490,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,1989,,,19890000,,Portugal,38.88,-7.17,,provided,2835922.83659884|1923085.18873391
ULB_RL_1214491,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,1989,,,19890000,,Portugal,40.2,-8.41,,provided,2762927.71743649|2090946.72157648
ULB_RL_1214492,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,1989,,,19890000,,Portugal,40.63,-8.66,,provided,2752925.62132756|2142633.64409499
ULB_RL_1214493,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,1989,,,19890000,,Portugal,41.11,-7.56,,provided,2854695.01446515|2172470.20675246
ULB_RL_1214494,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,1989,,,19890000,,Portugal,41.27,-8.08,,provided,2816091.14316345|2200071.16138635
AM_Osmiini_RL_14052,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,15,,1995,5,15,15.5.1995,,Portugal,37.0198,-8.92738,,not_provided,2641959.9002073|1758460.93311296
AM_Osmiini_RL_3354,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,17,,1995,5,15,15.5.1995,,Portugal,37.0198,-8.92738,,not_provided,2641959.9002073|1758460.93311296
IB_bees_ES_RL_62754,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,17,,1995,5,15,15-05-1995;15-05-1995,1995,Portugal,37.02,-8.92,1000,provided,2642604.33898563|1758320.26473613
IB_bees_ES_RL_88473,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,15,,1995,5,15,15-05-1995;15-05-1995,1995,Portugal,37.02,-8.92,1000,provided,2642604.33898563|1758320.26473613
PR_Megachilidae_RL_37620,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,17,,1995,5,15,19950515,1995,Portugal,37.02,-8.92,,provided,2642604.33898563|1758320.26473613
PR_Megachilidae_RL_37621,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,15,,1995,5,15,19950515,1995,Portugal,37.02,-8.92,,provided,2642604.33898563|1758320.26473613
PR_Megachilidae_RL_37622,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,17,,1995,5,15,19950515,1995,Portugal,37.02,-8.92,,provided,2642604.33898563|1758320.26473613
PR_Megachilidae_RL_37623,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,15,,1995,5,15,19950515,1995,Portugal,37.02,-8.92,,provided,2642604.33898563|1758320.26473613
AM_Osmiini_RL_3353,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,2,,1995,5,16,16.5.1995,,Portugal,37.06498,-8.87475,,not_provided,2647606.74306106|1762178.20511425
IB_bees_ES_RL_62755,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,2,,1995,5,16,16-05-1995;16-05-1995,1995,Portugal,37.06,-8.87,1000,provided,2647898.63585471|1761536.98444985
PR_Megachilidae_RL_37626,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,1995,5,16,19950516,1995,Portugal,37.06,-8.87,,provided,2647898.63585471|1761536.98444985
PR_Megachilidae_RL_37627,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,1995,5,16,19950516,1995,Portugal,37.06,-8.87,,provided,2647898.63585471|1761536.98444985
IB_bees_ES_RL_62756,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,2,,1995,5,17,17-05-1995;17-05-1995,1995,Portugal,37.08,-8.91,1000,provided,2644914.79662271|1764571.36268505
PR_Megachilidae_RL_37636,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,1995,5,17,19950517,1995,Portugal,37.08,-8.91,,provided,2644914.79662271|1764571.36268505
PR_Megachilidae_RL_37637,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,1995,5,17,19950517,1995,Portugal,37.08,-8.91,,provided,2644914.79662271|1764571.36268505
AM_Osmiini_RL_3352,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1995,5,7,7.5.1995,,Portugal,37.02522,-8.96326,,not_provided,2638981.15890368|1759835.03882966
ULB_RL_1214460,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,32,,1995,,,19950000,,Portugal,37.02,-8.92,,provided,2642604.33898563|1758320.26473613
ULB_RL_1214462,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,2,,1995,,,19950000,,Portugal,37.06,-8.87,,provided,2647898.63585471|1761536.98444985
ULB_RL_1214466,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,2,,1995,,,19950000,,Portugal,37.08,-8.91,,provided,2644914.79662271|1764571.36268505
AM_Osmiini_RL_3358,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1996,5,31,30.-31.5.1996,1996,Portugal,37.27807,-7.86198,,not_provided,2740358.07406904|1763606.4288352
IB_bees_ES_RL_62757,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,,1996,5,31,31-05-1996;30-05-1996,1996,Portugal,37.27,-7.86,1000,provided,2740345.65664341|1762693.01454638
PR_Megachilidae_RL_37669,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,1996,5,31,19960531,1996,Portugal,37.27,-7.86,,provided,2740345.65664341|1762693.01454638
PR_Megachilidae_RL_37670,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,1996,5,31,19960531,1996,Portugal,37.27,-7.86,,provided,2740345.65664341|1762693.01454638
ULB_RL_1214478,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,1996,,,19960000,,Portugal,37.27,-7.86,,provided,2740345.65664341|1762693.01454638
AM_Osmiini_RL_3355,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1999,,,51 999,,Portugal,37.23535,-8.14047,,not_provided,2715241.92313209|1764801.13247736
AM_Osmiini_RL_3357,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2002,4,30,30.4.2002,,Portugal,37.59723,-8.63668,,not_provided,2680911.26927711|1814440.66099849
IB_bees_ES_RL_62760,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,M,1,,2002,4,30,30-04-2002;30-04-2002,2002,Portugal,37.59,-8.64,1000,provided,2680452.87760711|1813731.60810953
PR_Megachilidae_RL_37685,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2002,4,30,20020430,2002,Portugal,37.59,-8.64,,provided,2680452.87760711|1813731.60810953
PR_Megachilidae_RL_37686,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2002,4,30,20020430,2002,Portugal,37.59,-8.64,,provided,2680452.87760711|1813731.60810953
ULB_RL_1214483,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2002,,,20020000,,Portugal,37.59,-8.64,,provided,2680452.87760711|1813731.60810953
IB_bees_ES_RL_62762,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2005,5,26,26-05-2005;26-05-2005,2005,Portugal,37.7,-8.08,1000,provided,2731236.17412421|1813747.4663533
PR_Megachilidae_RL_37691,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2005,5,26,20050526,2005,Portugal,37.7,-8.08,,provided,2731236.17412421|1813747.4663533
PR_Megachilidae_RL_37692,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2005,5,26,20050526,2005,Portugal,37.7,-8.08,,provided,2731236.17412421|1813747.4663533
ULB_RL_1214485,MarshallL_ULBSTEPPlus_2023,ULB,Heriades rubicola,,1,,2005,,,20050000,,Portugal,37.7,-8.08,,provided,2731236.17412421|1813747.4663533
AM_Osmiini_RL_3356,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,2009,5,27,27/05/2009,,Portugal,37.69068,-8.02907,,provided,2735404.58263281|1811679.15630442
IB_bees_ES_RL_62776,BartomeusI_Iberia_2023,Ignasi Bartomeus,Heriades rubicola,F,1,,2009,7,15,15-07-2009;15-07-2009,2009,Portugal,37.13,-8.3,1000,provided,2698964.99506192|1756793.38828475
